date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:20:38	9181/9181	URF---	200	added ('OK%20(cached)')	image/jpeg		https://img.youtube.com/vi/KdsALCmWcF0/hqdefault.jpg	/home/user/websites/Dj%20sample/img.youtube.com/vi/KdsALCmWcF0/hqdefault.jpg	(from https://dharmanandanjewellers.bytecard.in/videos/all/1099/you-tube)
11:20:40	10508/10508	URF---	200	added ('OK%20(cached)')	image/jpeg		https://img.youtube.com/vi/jkRVldnQqkY/hqdefault.jpg	/home/user/websites/Dj%20sample/img.youtube.com/vi/jkRVldnQqkY/hqdefault.jpg	(from https://dharmanandanjewellers.bytecard.in/videos/all/1099/you-tube)
11:21:04	10459/10459	URF---	200	added ('OK%20(cached)')	image/jpeg		https://img.youtube.com/vi/hx3GOfC386s/hqdefault.jpg	/home/user/websites/Dj%20sample/img.youtube.com/vi/hx3GOfC386s/hqdefault.jpg	(from https://dharmanandanjewellers.bytecard.in/videos/all/1099/you-tube)
11:21:26	9785/9785	URF---	200	added ('OK%20(cached)')	image/jpeg		https://img.youtube.com/vi/ZE7ofbL-g5o/hqdefault.jpg	/home/user/websites/Dj%20sample/img.youtube.com/vi/ZE7ofbL-g5o/hqdefault.jpg	(from https://dharmanandanjewellers.bytecard.in/videos/all/1099/you-tube)
11:21:44	16461/16461	URF---	200	added ('OK%20(cached)')	image/jpeg		https://img.youtube.com/vi/sWUyr00dEi4/hqdefault.jpg	/home/user/websites/Dj%20sample/img.youtube.com/vi/sWUyr00dEi4/hqdefault.jpg	(from https://dharmanandanjewellers.bytecard.in/videos/all/1099/you-tube)
11:21:45	7845/7845	URF---	200	added ('OK%20(cached)')	image/jpeg		https://img.youtube.com/vi/Z-vK7LDq9sc/hqdefault.jpg	/home/user/websites/Dj%20sample/img.youtube.com/vi/Z-vK7LDq9sc/hqdefault.jpg	(from https://dharmanandanjewellers.bytecard.in/videos/all/1099/you-tube)
11:22:09	11314/11314	URF---	200	added ('OK%20(cached)')	image/jpeg		https://img.youtube.com/vi/XUf2KmljZLA/hqdefault.jpg	/home/user/websites/Dj%20sample/img.youtube.com/vi/XUf2KmljZLA/hqdefault.jpg	(from https://dharmanandanjewellers.bytecard.in/videos/all/1099/you-tube)
11:22:31	11216/11216	URF---	200	added ('OK%20(cached)')	image/jpeg		https://img.youtube.com/vi/adLCwyz6WNU/hqdefault.jpg	/home/user/websites/Dj%20sample/img.youtube.com/vi/adLCwyz6WNU/hqdefault.jpg	(from https://dharmanandanjewellers.bytecard.in/videos/all/1099/you-tube)
11:22:49	15821/15821	URF---	200	added ('OK%20(cached)')	image/jpeg		https://img.youtube.com/vi/EnIxDMcTlTQ/hqdefault.jpg	/home/user/websites/Dj%20sample/img.youtube.com/vi/EnIxDMcTlTQ/hqdefault.jpg	(from https://dharmanandanjewellers.bytecard.in/videos/all/1099/you-tube)
11:22:50	8554/8554	URF---	200	added ('OK%20(cached)')	image/jpeg		https://img.youtube.com/vi/tqKTbyrPHIg/hqdefault.jpg	/home/user/websites/Dj%20sample/img.youtube.com/vi/tqKTbyrPHIg/hqdefault.jpg	(from https://dharmanandanjewellers.bytecard.in/videos/all/1099/you-tube)
11:23:14	7660/7660	URF---	200	added ('OK%20(cached)')	image/jpeg		https://img.youtube.com/vi/Z-T6RgCg0yI/hqdefault.jpg	/home/user/websites/Dj%20sample/img.youtube.com/vi/Z-T6RgCg0yI/hqdefault.jpg	(from https://dharmanandanjewellers.bytecard.in/videos/all/1099/you-tube)
